heat_degree_hours,dehydration_pct_hours,fatigue_hours,burden,intervention_cost,info_cost,total_score,peak_true_core_c,peak_true_deficit,final_fatigue,rmse_core_c,bias_core_c,rmse_deficit,coverage95_core,mean_core_sd,n_verify,cooling_hours,n_human_check,n_water_fix,n_commands_issued,n_rejected,n_failed,n_tool_calls,detection_latency_h,false_cooling_hours,scenario,seed,agent,days,decide_every,sensor_noise_mult,n_particles
7.302516983521388,3.7998184963408232,7.853726760741898,15.814571536307348,0.0,0.0,15.814571536307348,40.5643002947906,0.04134384696502909,0.4687500000000002,0.22633602445995354,-0.01191323922283673,0.0067937644615121955,0.8173076923076923,0.12821346153846153,0,0.0,0,0,0,0,0,24,,0.0,combined,13,shadow_only,1,4,1.0,50
8.92238879676976,2.0721200520787715,8.622651366363677,16.168099668666738,0.0,0.0,16.168099668666738,40.59230070537556,0.035714863468437455,0.4697323718114613,0.20740361632682114,-0.0062716983074426235,0.007370497289664547,0.7692307692307693,0.12593557692307694,0,0.0,0,0,0,0,0,24,,0.0,combined,14,shadow_only,1,4,1.0,50
12.326863718635893,7.255660446182066,8.971985390591675,24.965715399172964,0.0,0.0,24.965715399172964,41.250773107345104,0.050319291215887074,0.5537500000000002,0.2451310398576642,-0.03350614566358147,0.013218560823549679,0.7980769230769231,0.13053653846153848,0,0.0,0,0,0,0,0,24,,0.0,combined,15,shadow_only,1,4,1.0,50
3.9476234928186287,3.4774870783483425,7.092061891898295,11.680347706305948,0.0,0.0,11.680347706305948,39.91173113030579,0.04037230463668997,0.40500000000000025,0.13552812800759806,0.05426627700571048,0.008901905734240545,0.8846153846153846,0.11909711538461537,0,0.0,0,0,0,0,0,24,,0.0,combined,16,shadow_only,1,4,1.0,50
2.3922856539183748,3.0275516439472216,5.4123794158852565,8.66726494739675,0.0,0.0,8.66726494739675,39.85059943252168,0.038076123497660944,0.2775000000000003,0.1431543198963201,0.0501501960367953,0.009232157486683367,0.9230769230769231,0.12615961538461537,0,0.0,0,0,0,0,0,24,,0.0,combined,17,shadow_only,1,4,1.0,50
6.736495189936832,3.6567221435672663,9.073628712188327,15.837394560817096,0.0,0.0,15.837394560817096,40.41688032817904,0.03776199400763147,0.6696341848498479,0.20396149473246072,0.02788079750542931,0.007913651194003701,0.7019230769230769,0.12327884615384616,0,0.0,0,0,0,0,0,24,,0.0,combined,18,shadow_only,1,4,1.0,50
7.30963732818868,4.816655864457587,8.083087678244205,16.97614579959279,0.0,0.0,16.97614579959279,40.479023451258705,0.044350668490205504,0.44750000000000023,0.18823649292026634,-0.031594843533400724,0.006712510821150448,0.8173076923076923,0.12925865384615387,0,0.0,0,0,0,0,0,24,,0.0,combined,19,shadow_only,1,4,1.0,50
13.53132847945967,0.0,10.237599491585698,19.67388817441109,0.0,0.0,19.67388817441109,41.11384622732832,0.011603584377851806,1.0,0.2387110236742507,-0.06516110173854724,0.002169930218651039,0.8557692307692307,0.13511442307692306,0,0.0,0,0,0,0,0,24,,0.0,fever_hot,0,shadow_only,1,4,1.0,100
9.827507001540145,0.0,9.394341095391837,15.464111658775247,0.0,0.0,15.464111658775247,40.60789553743367,0.009885954203588732,1.0,0.16704010004549658,-0.051604807621899,0.0031456875464709283,0.8942307692307693,0.13553365384615385,0,0.0,0,0,0,0,0,24,,0.0,fever_hot,1,shadow_only,1,4,1.0,100
11.605757843187611,0.0,9.955100207978665,17.57881796797481,0.0,0.0,17.57881796797481,40.800089963104995,0.011497827840723281,1.0,0.14469641347298,-0.021162058676270343,0.004006586361332535,0.9423076923076923,0.13235480769230767,0,0.0,0,0,0,0,0,24,,0.0,fever_hot,2,shadow_only,1,4,1.0,100
11.432312557453965,0.0,9.593003087691264,17.188114410068724,0.0,0.0,17.188114410068724,40.74951528247922,0.01148350438567891,1.0,0.2270152544322274,-0.08388208452367539,0.004958914350711841,0.8173076923076923,0.13139807692307692,0,0.0,0,0,0,0,0,24,,0.0,fever_hot,3,shadow_only,1,4,1.0,100
14.518051890439951,0.0,10.338758378956646,20.721306917813937,0.0,0.0,20.721306917813937,41.023377382956596,0.009649680185462568,1.0,0.21586045532158873,-0.0625193897049617,0.003406151462898365,0.8461538461538461,0.1283278846153846,0,0.0,0,0,0,0,0,24,,0.0,fever_hot,4,shadow_only,1,4,1.0,100
