heat_degree_hours,dehydration_pct_hours,fatigue_hours,burden,intervention_cost,info_cost,total_score,peak_true_core_c,peak_true_deficit,final_fatigue,rmse_core_c,bias_core_c,rmse_deficit,coverage95_core,mean_core_sd,n_verify,cooling_hours,n_human_check,n_water_fix,n_commands_issued,n_rejected,n_failed,n_tool_calls,detection_latency_h,false_cooling_hours,scenario,seed,agent,days,decide_every,sensor_noise_mult,latency_steps,exec_success_p
0.3746524395008368,1.6941002877158444,0.0,2.0687527272166815,0.7,0.0,2.7687527272166816,39.71508987354824,0.03195470363866959,0.0,0.1306676384951544,0.08576579861566397,0.0071826243600641645,0.9423076923076923,0.13435673076923077,0,10.0,0,1,7,0,0,31,0.25,9.0,combined,6,threshold,1,4,1.0,0,1.0
0.27917706506683615,1.8867240700006356,0.0,2.1659011350674717,0.6,0.0,2.765901135067472,39.638262951667656,0.03260895549475821,0.0,0.11805010132951972,0.07901752192592483,0.007989059671500487,1.0,0.1348125,0,10.0,0,0,4,0,0,28,1.25,9.75,combined,7,threshold,1,4,1.0,0,1.0
1.124595222058911,1.4963078737102533,0.6491390895086924,3.01038654947438,0.4,0.0,3.4103865494743797,39.762957924549184,0.030586621327037922,0.0,0.15781957325013507,0.09912394167391139,0.007448192424366765,0.9134615384615384,0.13446346153846156,0,5.0,0,1,9,0,0,33,1.0,3.75,combined,8,threshold,1,4,1.0,0,1.0
0.10886747454156698,3.2940633510211876,0.0,3.4029308255627546,0.94,0.0,4.342930825562755,39.444927260233435,0.038099600265416936,0.0,0.09223129688149798,0.052835328735575955,0.008693088724935258,1.0,0.13210961538461538,0,14.0,0,1,7,0,0,31,0.5,9.25,combined,9,threshold,1,4,1.0,0,1.0
0.49084320956360905,2.4041020582769934,0.0,2.8949452678406025,0.36,0.0,3.2549452678406023,39.67112766885633,0.03518154684367629,0.0,0.11873281360684769,0.06271846920728888,0.00763855481873472,0.9615384615384616,0.1331596153846154,0,6.0,0,0,8,0,0,32,0.75,5.0,combined,10,threshold,1,4,1.0,0,1.0
0.22920026087883016,4.128409481409429,0.0,4.357609742288259,0.7,0.0,5.0576097422882595,39.54649325111136,0.03743066561699983,0.0,0.13405903236547817,0.09470714170321401,0.006817626216911662,0.9615384615384616,0.13315384615384615,0,10.0,0,1,6,1,0,30,0.75,9.25,combined,11,threshold,1,4,1.0,0,1.0
0.18949072344631723,1.5151582513252615,0.0,1.7046489747715787,0.42,0.0,2.1246489747715787,39.44738536069545,0.030936586285652847,0.0,0.1393147938179145,0.09938956990980966,0.005963666846295894,0.9711538461538461,0.13671057692307692,0,7.0,0,0,4,0,0,28,1.0,6.75,combined,12,threshold,1,4,1.0,0,1.0
0.7836713279393948,2.3323408289610175,0.22368373861472973,3.25022240006925,0.36,0.0,3.61022240006925,39.685268901657366,0.035516207048996405,0.0,0.12051871941635173,0.04500537025305462,0.00766301646028527,0.9903846153846154,0.1348826923076923,0,6.0,0,0,8,0,0,32,0.5,3.0,combined,13,threshold,1,4,1.0,0,1.0
0.09664281816371556,0.39823884730093445,0.0,0.49488166546465,0.6599999999999999,0.0,1.1548816654646499,39.47446999262634,0.025531489827264785,0.0,0.1316731727961353,0.09044010927289133,0.004649467452558787,0.9326923076923077,0.13718076923076922,0,11.0,0,0,8,0,0,32,0.5,10.0,combined,14,threshold,1,4,1.0,0,1.0
0.8739984375440812,4.42044299452033,0.9826315101686144,5.88402033816558,0.64,0.0,6.524020338165579,39.76742858745165,0.041712470060608416,0.0,0.13524786939303238,0.0725518888747261,0.010792100611359092,0.9807692307692307,0.1378375,0,9.0,0,1,11,0,0,35,0.0,5.5,combined,15,threshold,1,4,1.0,0,1.0
