heat_degree_hours,dehydration_pct_hours,fatigue_hours,burden,intervention_cost,info_cost,total_score,peak_true_core_c,peak_true_deficit,final_fatigue,rmse_core_c,bias_core_c,rmse_deficit,coverage95_core,mean_core_sd,n_verify,cooling_hours,n_human_check,n_water_fix,n_commands_issued,n_rejected,n_failed,n_tool_calls,detection_latency_h,false_cooling_hours,scenario,seed,agent,days,decide_every,sensor_noise_mult,noise_mult
0.0,0.0,0.0,0.0,0.78,0.0,0.78,39.014696382672625,0.0072342779312636,0.0,0.06253115709558987,0.03538813429617711,0.0013135515314098383,1.0,0.12531153846153847,0,13.0,0,0,24,0,0,92,,12.75,heat,18,bounded_react,1,4,0.5,0.5
0.0,0.0,0.0,0.0,0.6599999999999999,0.0,0.6599999999999999,39.051802704710354,0.008030916402396322,0.0,0.06979906960630518,0.031355610115219874,0.0012103253242933775,1.0,0.1268942307692308,0,11.0,0,0,24,0,0,93,,11.0,heat,19,bounded_react,1,4,0.5,0.5
0.2966523024637837,0.0,0.0,0.2966523024637837,0.42,0.0,0.7166523024637836,39.432418473062356,0.007920647005531046,0.0,0.06250742314174446,0.03646308420786818,0.0013424279715187441,1.0,0.12852884615384616,0,7.0,0,0,24,0,1,95,0.5,6.75,heat,20,bounded_react,1,4,0.5,0.5
0.0,0.0,0.0,0.0,0.78,0.0,0.78,38.9710479287603,0.0076334974875730995,0.0,0.05575824203485314,0.03838096876805478,0.0014783008634317594,1.0,0.12709134615384615,0,13.0,0,0,24,0,0,95,,13.0,heat,21,bounded_react,1,4,0.5,0.5
0.0,0.0,0.0,0.0,0.6,0.0,0.6,39.03039606103783,0.008106340997512382,0.0,0.07470106937061692,0.042683464756512156,0.001228454613747095,1.0,0.12826153846153845,0,10.0,0,0,24,0,0,94,,9.75,heat,22,bounded_react,1,4,0.5,0.5
0.0,0.0,0.0,0.0,0.72,0.0,0.72,39.137795756182086,0.00676207625901654,0.0,0.059137719190498775,0.038674315809570134,0.0011590000213232599,1.0,0.12596730769230768,0,12.0,0,0,24,0,0,93,,11.75,heat,23,bounded_react,1,4,0.5,0.5
0.0,0.0,0.0,0.0,0.6599999999999999,0.0,0.6599999999999999,39.08916021006064,0.006912363377576482,0.0,0.06163607230318184,0.04044162982025378,0.0011861941460856818,1.0,0.1266923076923077,0,11.0,0,0,24,0,0,95,,10.75,heat,24,bounded_react,1,4,0.5,0.5
0.09542750209874207,0.0,0.0,0.09542750209874207,0.3,0.0,0.39542750209874206,39.388388324349016,0.007215753800523876,0.0,0.06437118757750784,0.04031716418659219,0.0009717073465457156,1.0,0.1264346153846154,0,5.0,0,0,24,0,0,96,0.0,4.75,heat,0,bounded_react_noverify,1,4,0.5,0.5
0.0,0.0,0.0,0.0,0.72,0.0,0.72,39.043362617312965,0.008241288284721034,0.0,0.06877646054332458,0.031123316504873058,0.0012137753625789916,1.0,0.12822884615384614,0,12.0,0,0,24,0,0,95,,11.75,heat,1,bounded_react_noverify,1,4,0.5,0.5
0.0,0.0,0.0,0.0,0.6,0.0,0.6,39.00239750353047,0.006764319083247076,0.0,0.08293717836304873,0.046988928339459335,0.001181175818554308,1.0,0.12938846153846156,0,10.0,0,0,24,1,0,95,,9.75,heat,2,bounded_react_noverify,1,4,0.5,0.5
0.0,0.0,0.0,0.0,0.78,0.0,0.78,39.067404496030605,0.0076929476752555645,0.0,0.07377561896253007,0.024742728775192423,0.0015032850794832959,0.9903846153846154,0.12698557692307694,0,13.0,0,0,24,0,0,93,,12.75,heat,3,bounded_react_noverify,1,4,0.5,0.5
0.0,0.0,0.0,0.0,1.2,0.0,1.2,39.013438599294616,0.007322757210413582,0.0,0.09328887240638499,0.0073980385708038825,0.0012837203250159507,0.9807692307692307,0.13151923076923078,0,20.0,0,0,24,0,0,95,,19.0,heat,4,bounded_react_noverify,1,4,0.5,0.5
0.0,0.0,0.0,0.0,0.6,0.0,0.6,39.00098874768165,0.008387398206651608,0.0,0.06491952595897088,0.03655544442883168,0.0018855997085576528,1.0,0.12819038461538462,0,10.0,0,0,24,0,0,95,,9.75,heat,5,bounded_react_noverify,1,4,0.5,0.5
0.0,0.0,0.0,0.0,0.6599999999999999,0.0,0.6599999999999999,39.073753259056595,0.007272761602163448,0.0,0.05139514691620551,0.03692216329763704,0.001249377524071439,1.0,0.12644326923076923,0,11.0,0,0,24,0,1,94,,11.0,heat,6,bounded_react_noverify,1,4,0.5,0.5
0.0,0.0,0.0,0.0,0.72,0.0,0.72,39.062410540266264,0.007001815010869224,0.0,0.061463964357094475,0.04223669670574159,0.0013542350067069708,1.0,0.12608653846153844,0,12.0,0,0,24,0,0,95,,12.0,heat,7,bounded_react_noverify,1,4,0.5,0.5
